life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,life_span_class
True,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,9,10,55,0.01818181818181818,2
True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,20,5,113,0.008849557522123894,0
False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,4,4,21,0.047619047619047616,0
False,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,14,14,78,0.01282051282051282,1
True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,22,4,123,0.008130081300813009,0
False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,9,20,53,0.018867924528301886,2
False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,7,15,44,0.022727272727272728,0
True,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,8,11,42,0.023809523809523808,0
False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,7,13,39,0.02564102564102564,0
True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,13,10,77,0.012987012987012988,2
True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,19,7,115,0.008695652173913044,0
True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,8,7,39,0.02564102564102564,2
False,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,19,9,109,0.009174311926605505,0
True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,False,16,13,91,0.01098901098901099,0
False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,6,8,32,0.03125,0
False,False,False,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True,False,14,15,83,0.012048192771084338,2
True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,21,5,123,0.008130081300813009,0
True,True,False,False,True,False,True,True,False,False,False,True,True,True,False,True,False,False,False,True,True,False,False,True,True,13,13,72,0.013888888888888888,2
True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,True,False,True,True,True,14,12,73,0.0136986301369863,0
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,4,4,18,0.05555555555555555,0
True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,15,13,84,0.011904761904761904,2
False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,16,9,99,0.010101010101010102,2
True,True,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,True,True,14,18,71,0.014084507042253521,2
True,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,True,False,False,True,True,17,12,100,0.01,0
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,3,5,18,0.05555555555555555,0
False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6,11,34,0.029411764705882353,2
False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,3,4,19,0.05263157894736842,0
True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,15,13,84,0.011904761904761904,0
False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,22,5,128,0.0078125,0
False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,20,8,112,0.008928571428571428,2
False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,3,6,21,0.047619047619047616,0
True,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,13,12,76,0.013157894736842105,2
False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,False,True,True,False,14,11,81,0.012345679012345678,2
False,True,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,False,True,True,False,False,True,14,15,84,0.011904761904761904,2
False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,9,10,49,0.02040816326530612,2
False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,9,12,50,0.02,2
True,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,False,True,True,False,True,17,10,94,0.010638297872340425,0
True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,19,9,102,0.00980392156862745,0
True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,6,126,0.007936507936507936,0
False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,8,12,47,0.02127659574468085,0
False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,5,8,26,0.038461538461538464,0
True,True,False,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,19,9,105,0.009523809523809525,0
False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,10,14,54,0.018518518518518517,2
False,True,False,True,True,True,False,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,True,14,12,76,0.013157894736842105,0
False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,22,4,131,0.007633587786259542,0
False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,10,12,57,0.017543859649122806,1
True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,12,11,66,0.015151515151515152,1
True,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,9,9,52,0.019230769230769232,0
False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,True,True,11,10,68,0.014705882352941176,0
False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,10,18,63,0.015873015873015872,0
True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,11,15,57,0.017543859649122806,2
False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,False,10,11,55,0.01818181818181818,1
True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,True,True,19,8,115,0.008695652173913044,0
False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,8,16,52,0.019230769230769232,2
True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,21,7,120,0.008333333333333333,0
False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,4,7,26,0.038461538461538464,2
False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,6,11,42,0.023809523809523808,2
True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,13,18,69,0.014492753623188406,2
False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,6,8,34,0.029411764705882353,0
True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,20,7,115,0.008695652173913044,0
False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,10,11,58,0.017241379310344827,2
False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,10,18,57,0.017543859649122806,0
True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,11,17,63,0.015873015873015872,0
