life_at_0_0,life_at_0_1,life_at_0_2,life_at_0_3,life_at_0_4,life_at_1_0,life_at_1_1,life_at_1_2,life_at_1_3,life_at_1_4,life_at_2_0,life_at_2_1,life_at_2_2,life_at_2_3,life_at_2_4,life_at_3_0,life_at_3_1,life_at_3_2,life_at_3_3,life_at_3_4,life_at_4_0,life_at_4_1,life_at_4_2,life_at_4_3,life_at_4_4,num_alive,ideal_neighbors_heuristic,max_neighbors_heuristic,min_neighbors_heuristic,is_infinite
False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,5,9,34,0.029411764705882353,False
True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,True,14,15,71,0.014084507042253521,False
True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,8,11,39,0.02564102564102564,False
False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,False,12,12,75,0.013333333333333334,False
False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,9,15,52,0.019230769230769232,True
False,True,False,False,True,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,True,14,9,87,0.011494252873563218,True
False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,19,6,113,0.008849557522123894,False
False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,18,7,115,0.008695652173913044,False
False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,6,10,34,0.029411764705882353,False
False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,6,11,32,0.03125,False
True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,True,False,10,16,61,0.01639344262295082,True
True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,21,6,123,0.008130081300813009,False
False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,11,26,0.038461538461538464,True
False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,7,13,39,0.02564102564102564,False
False,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,17,8,102,0.00980392156862745,True
False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,8,16,49,0.02040816326530612,False
True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,22,6,126,0.007936507936507936,False
True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,21,7,115,0.008695652173913044,False
True,True,False,True,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,19,9,110,0.00909090909090909,False
True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,True,True,True,12,15,65,0.015384615384615385,False
True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,21,6,125,0.008,False
True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,22,6,123,0.008130081300813009,False
False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,5,10,28,0.03571428571428571,True
True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,False,True,21,7,121,0.008264462809917356,False
True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,21,6,126,0.007936507936507936,False
True,False,False,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,False,15,15,86,0.011627906976744186,True
True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,20,6,110,0.00909090909090909,False
False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,15,10,94,0.010638297872340425,False
True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,False,20,6,115,0.008695652173913044,False
False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,19,9,107,0.009345794392523364,False
False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,5,10,32,0.03125,False
False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,10,10,66,0.015151515151515152,True
False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,7,10,35,0.02857142857142857,False
True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,12,13,60,0.016666666666666666,False
True,False,True,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,False,True,False,True,False,14,6,84,0.011904761904761904,False
False,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,18,9,107,0.009345794392523364,True
True,False,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,12,15,73,0.0136986301369863,False
False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,False,True,7,14,45,0.022222222222222223,True
False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,4,3,21,0.047619047619047616,False
True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,20,6,113,0.008849557522123894,False
False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,7,26,0.038461538461538464,False
True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,True,True,False,10,17,54,0.018518518518518517,True
False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,7,14,39,0.02564102564102564,False
False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,False,11,15,62,0.016129032258064516,False
False,True,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,9,13,49,0.02040816326530612,False
True,False,False,True,True,True,True,True,True,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,16,11,90,0.011111111111111112,True
True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,19,11,96,0.010416666666666666,True
False,False,True,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,True,True,True,12,16,68,0.014705882352941176,True
False,False,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,True,True,True,False,False,False,False,False,11,15,65,0.015384615384615385,True
True,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False,True,True,True,15,10,84,0.011904761904761904,False
True,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True,15,14,81,0.012345679012345678,True
True,True,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,11,13,66,0.015151515151515152,False
True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,21,5,123,0.008130081300813009,False
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,True,9,9,50,0.02,False
False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,16,11,94,0.010638297872340425,False
True,False,True,False,True,False,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,15,10,84,0.011904761904761904,True
False,False,False,True,False,False,True,True,True,True,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,11,14,76,0.013157894736842105,False
